source airport,source airport name,source city,source country,source lat,source lon,destination airport,destination airport name,destination city,destination country,destination lat,destination lon,equipment
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,PMI,PALMA DE MALLORCA,PALMA DE MALLORCA,SPAIN,39.55,2.733,73H 73W
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,RAK,MENARA,MARRAKECH,MOROCCO,31.607,-8.036,73H
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,RHO,DIAGORAS,RHODOS,GREECE,36.405,28.086,73H 73W
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49.214,7.109,DH4
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,TFS,TENERIFE SUR,TENERIFE,CANARY ISLANDS,28.044,-16.572,73H 73W
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,DH4 ER4
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,VAR,VARNA,VARNA,BULGARIA,43.232,27.825,73H
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,VIE,SCHWECHAT,VIENNA,AUSTRIA,48.11,16.57,DH4 ER4
LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,XRY,JEREZ,JEREZ,SPAIN,36.744,-6.06,73H
MAD,BARAJAS,MADRID,SPAIN,40.472,-3.561,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,ER4
MLA,LUQA,MALTA,MALTA,35.857,14.478,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,ER4
MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4 ER4
MXP,MALPENSA,MILANO,ITALY,45.631,8.728,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4 ER4
NAP,CAPODICHINO,NAPLES,ITALY,40.886,14.291,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4
NCE,COTE D AZUR,NICE,FRANCE,43.661,7.218,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4
OPO,PORTO,PORTO,ACORES,41.248,-8.681,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H 73W
PMI,PALMA DE MALLORCA,PALMA DE MALLORCA,SPAIN,39.55,2.733,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H 73W
RAK,MENARA,MARRAKECH,MOROCCO,31.607,-8.036,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H
RHO,DIAGORAS,RHODOS,GREECE,36.405,28.086,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H 73W
SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49.214,7.109,HAM,HAMBURG,HAMBURG,GERMANY,53.63,9.988,DH4
SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49.214,7.109,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4 ER4
SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49.214,7.109,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,DH4
SID,AMILCAR CABRAL INTERNATIONAL,AMILCAR CABRAL,CAPE VERDE ISLANDS,16.741,-22.949,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73W
TFS,TENERIFE SUR,TENERIFE,CANARY ISLANDS,28.044,-16.572,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H 73W
TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4 ER4
TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,SCN,SAARBRUCKEN,SAARBRUECKEN,GERMANY,49.214,7.109,DH4 ER4
VAR,VARNA,VARNA,BULGARIA,43.232,27.825,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H
VIE,SCHWECHAT,VIENNA,AUSTRIA,48.11,16.57,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,DH4 ER4
XRY,JEREZ,JEREZ,SPAIN,36.744,-6.06,AGP,MALAGA,MALAGA,SPAIN,36.674,-4.499,73H
XRY,JEREZ,JEREZ,SPAIN,36.744,-6.06,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49.626,6.211,73H
ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5.26,-3.926,BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,332
ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5.26,-3.926,LFW,LOME TOKOIN,LOME,TOGO,6.166,1.254,333
ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5.26,-3.926,OUA,OUAGADOUGOU,OUAGADOUGOU,BURKINA FASO,12.353,-1.512,333
ABV,ABUJA NNAMDI AZIKIWE INTERNATIONAL,ABUJA,NIGERIA,9.007,7.263,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,343
ABV,ABUJA NNAMDI AZIKIWE INTERNATIONAL,ABUJA,NIGERIA,9.007,7.263,SSG,MALABO,MALABO,EQUATORIAL GUINEA,3.755,8.709,343
ABZ,DYCE,ABERDEEN,UK,57.204,-2.2,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,735
ACC,KOTOKA INTERNATIONAL,ACCRA,GHANA,5.603,-0.168,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333
ADB,ADNAN MENDERES,IZMIR,TURKEY,38.292,27.157,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,319 321 320
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,DAR,DAR ES SALAAM,DAR ES SALAAM,TANZANIA,-6.878,39.203,73W
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,EBB,ENTEBBE INTERNATIONAL,ENTEBBE,UGANDA,0.042,32.443,73W
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,788
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,HRE,HARARE INTERNATIONAL,HARARE,ZIMBABWE,-17.932,31.093,788
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,JED,KING ABDULAZIZ INTERNATIONAL,JEDDAH,SAUDI ARABIA,21.679,39.156,333
ADD,BOLE INTERNATIONAL,ADDIS ABABA,ETHIOPIA,8.977,38.8,MBA,MOI INTERNATIONAL,MOMBASA,KENYA,-4.035,39.594,DH8
AGP,MALAGA,MALAGA,SPAIN,36.674,-4.499,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,320
AGP,MALAGA,MALAGA,SPAIN,36.674,-4.499,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 320
AGP,MALAGA,MALAGA,SPAIN,36.674,-4.499,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,320 321
ALA,ALMATY,ALMA-ATA,KAZAKHSTAN,43.352,77.04,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333
ALA,ALMATY,ALMA-ATA,KAZAKHSTAN,43.352,77.04,TSE,ASTANA,TSELINOGRAD,RUSSIA,51.022,71.467,333
ALG,HOUARI BOUMEDIENE,ALGIER,ALGERIA,36.691,3.215,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,319
AMM,QUEEN ALIA INTERNATIONAL,AMMAN,JORDAN,31.722,35.993,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,752 763
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,733 735 320 319 32A 321
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,IAD,WASHINGTON DULLES INTERNATIONAL,WASHINGTON,USA,38.944,-77.456,763
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,IAH,GEORGE BUSH INTCNTL HOUSTON,HOUSTON,USA,29.98,-95.34,777
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95 CR9
AMS,SCHIPHOL,AMSTERDAM,NETHERLANDS,52.309,4.764,ORD,CHICAGO OHARE INTERNATIONAL,CHICAGO,USA,41.979,-87.904,763
ARN,ARLANDA,STOCKHOLM,SWEDEN,59.652,17.919,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,736 717 73W 73H
ARN,ARLANDA,STOCKHOLM,SWEDEN,59.652,17.919,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 32A
ARN,ARLANDA,STOCKHOLM,SWEDEN,59.652,17.919,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,320 CR9 321 319
ARN,ARLANDA,STOCKHOLM,SWEDEN,59.652,17.919,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,73H 717 73W 736
ATL,THE WILLIAM B HARTSFIELD ATLANTA INTERNATIONAL,ATLANTA,USA,33.64,-84.427,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,343 M1F
ATL,THE WILLIAM B HARTSFIELD ATLANTA INTERNATIONAL,ATLANTA,USA,33.64,-84.427,IAD,WASHINGTON DULLES INTERNATIONAL,WASHINGTON,USA,38.944,-77.456,CRJ
ATL,THE WILLIAM B HARTSFIELD ATLANTA INTERNATIONAL,ATLANTA,USA,33.64,-84.427,ORD,CHICAGO OHARE INTERNATIONAL,CHICAGO,USA,41.979,-87.904,CR7
AUH,ABU DHABI INTERNATIONAL,ABU DHABI,UNITED ARAB EMIRATES,24.433,54.651,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333
AUH,ABU DHABI INTERNATIONAL,ABU DHABI,UNITED ARAB EMIRATES,24.433,54.651,MCT,SEEB INTERNATIONAL,MUSCAT,OMAN,23.593,58.284,333
AYT,ANTALYA,ANTALYA,TURKEY,36.901,30.792,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,320
BAH,BAHRAIN INTERNATIONAL,BAHRAIN,BAHRAIN,26.271,50.634,DOH,DOHA INTERNATIONAL,DOHA,QATAR,25.261,51.565,333
BCN,BARCELONA,BARCELONA,SPAIN,41.297,2.078,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,752
BCN,BARCELONA,BARCELONA,SPAIN,41.297,2.078,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 320 319 32A
BCN,BARCELONA,BARCELONA,SPAIN,41.297,2.078,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,321 319 320 E95
BCN,BARCELONA,BARCELONA,SPAIN,41.297,2.078,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,320
BEG,BEOGRAD,BEOGRAD,YUGOSLAVIA,44.818,20.309,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,320 32A 319 321
BEG,BEOGRAD,BEOGRAD,YUGOSLAVIA,44.818,20.309,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
BEY,BEIRUT INTERNATIONAL,BEIRUT,LEBANON,33.813,35.489,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,32A 321 320
BFS,ALDERGROVE,BELFAST,NORTH IRELAND,54.657,-6.216,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,752
BGO,BERGEN FLESLAND,BERGEN,NORWAY,60.293,5.218,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,735 E90
BHX,BIRMINGHAM,BIRMINGHAM,ENGLAND,52.454,-1.748,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,CR9
BHX,BIRMINGHAM,BIRMINGHAM,ENGLAND,52.454,-1.748,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,752
BHX,BIRMINGHAM,BIRMINGHAM,ENGLAND,52.454,-1.748,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,319 733 32A 321 320
BHX,BIRMINGHAM,BIRMINGHAM,ENGLAND,52.454,-1.748,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
BIA,PORETTA,BASTIA,CORSE ISL.,42.554,9.483,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,E90
BIO,BILBAO,BILBAO,SPAIN,43.301,-2.911,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 320 32A 319
BIO,BILBAO,BILBAO,SPAIN,43.301,-2.911,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,319 E95 320
BKK,BANGKOK INTERNATIONAL,BANGKOK,THAILAND,13.912,100.607,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,346
BKK,BANGKOK INTERNATIONAL,BANGKOK,THAILAND,13.912,100.607,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,747
BLL,BILLUND,BILLUND,DENMARK,55.74,9.152,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,733 735
BLQ,BOLOGNA,BOLOGNA,ITALY,44.534,11.29,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,32A 735 321 319 733 320
BLQ,BOLOGNA,BOLOGNA,ITALY,44.534,11.29,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
BLR,BANGALORE,BANGALORE,INDIA,12.95,77.668,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,74H
BOG,ELDORADO INTERNATIONAL,BOGOTA,COLOMBIA,4.701,-74.147,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,346
BOM,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,19.089,72.868,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,744
BOM,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,19.089,72.868,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,333
BOS,GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL,BOSTON,USA,42.364,-71.005,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,744 346
BOS,GENERAL EDWARD LAWRENCE LOGAN INTERNATIONAL,BOSTON,USA,42.364,-71.005,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,333
BRE,BREMEN,BREMEN,GERMANY,53.047,8.787,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,319 733 321 735 E90
BRE,BREMEN,BREMEN,GERMANY,53.047,8.787,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,320 E95 319 321
BRI,PALESE MACCHIE,BARI,ITALY,41.138,16.761,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5.26,-3.926,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,BJM,BUJUMBURA INTERNATIONAL,BUJUMBURA,BURUNDI,-3.324,29.318,332
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,COO,COTONOU CADJEHOUN,COTONOU,BENIN,6.357,2.384,332
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,DKR,LEOPOLD SEDAR SENGHOR INTERNATIONAL,DAKAR,SENEGAL,14.739,-17.49,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,DLA,DOUALA,DOUALA,CAMEROON,4.006,9.719,332 333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,764 777
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,FNA,FREETOWN LUNGI,FREETOWN,SIERRA LEONE,8.616,-13.195,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 735 E90 733 CR7 319 320 32A
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,HAJ,HANNOVER,HANNOVER,GERMANY,52.461,9.685,DH4
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,HAM,HAMBURG,HAMBURG,GERMANY,53.63,9.988,AR1 DH4 319
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,IAD,WASHINGTON DULLES INTERNATIONAL,WASHINGTON,USA,38.944,-77.456,777 332
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,JFK,JOHN F KENNEDY INTERNATIONAL,NEW YORK,USA,40.64,-73.779,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,KGL,KIGALI INTERNATIONAL,KIGALI,RWANDA,-1.969,30.139,332
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,LAD,LUANDA 4 DE FEVEREIRO,LUANDA,ANGOLA,-8.858,13.231,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,LIN,LINATE,MILAN,ITALY,45.445,9.277,AR1 319
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95 319 320
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,MXP,MALPENSA,MILANO,ITALY,45.631,8.728,319 AR1
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,OUA,OUAGADOUGOU,OUAGADOUGOU,BURKINA FASO,12.353,-1.512,333
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,319 AR1 320
BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,YUL,MONTREAL INTERNATIONAL DORVAL,MONTREAL,CANADA,45.468,-73.741,333
BUD,FERIHEGY,BUDAPEST,HUNGARY,47.437,19.256,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,319
BUD,FERIHEGY,BUDAPEST,HUNGARY,47.437,19.256,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,733 320 321 735 32A
BUD,FERIHEGY,BUDAPEST,HUNGARY,47.437,19.256,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,320 E95 CR9 319 321
CAG,ELMAS,CAGLIARI,ITALY,39.251,9.054,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
CAI,CAIRO INTERNATIONAL,CAIRO,EGYPT,30.122,31.406,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321 32A
CAI,CAIRO INTERNATIONAL,CAIRO,EGYPT,30.122,31.406,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,738
CCS,SIMON BOLIVAR INTERNATIONAL,CARACAS,VENEZUELA,10.603,-66.991,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,CR9 319 320
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,EWR,NEWARK LIBERTY INTERNATIONAL,NEWARK,USA,40.692,-74.169,764 752 763
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,319 321 32A 735 320 733
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,IAD,WASHINGTON DULLES INTERNATIONAL,WASHINGTON,USA,38.944,-77.456,763
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95 320 321 319
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,ORD,CHICAGO OHARE INTERNATIONAL,CHICAGO,USA,41.979,-87.904,763
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,320
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,YUL,MONTREAL INTERNATIONAL DORVAL,MONTREAL,CANADA,45.468,-73.741,77W
CDG,CHARLES DE GAULLE,PARIS,FRANCE,49.013,2.55,YYZ,LESTER B PEARSON INTERNATIONAL,TORONTO,CANADA,43.677,-79.631,77W
CGN,KOLN BONN,COLOGNE,GERMANY,50.866,7.143,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,321 319 320 E95
CGN,KOLN BONN,COLOGNE,GERMANY,50.866,7.143,VIE,SCHWECHAT,VIENNA,AUSTRIA,48.11,16.57,100 F70
CLJ,SOMESENI,CLUJ-NAPOCA,ROMANIA,46.785,23.686,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
CLO,ALFONSO BONILLA ARAGON INTERNATIONAL,CALI,COLOMBIA,3.543,-76.381,BOG,ELDORADO INTERNATIONAL,BOGOTA,COLOMBIA,4.701,-74.147,320
CLT,CHARLOTTE DOUGLAS INTERNATIONAL,CHARLOTTE,USA,35.214,-80.943,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,346
CMN,MOHAMMED V,CASABLANCA,MOROCCO,33.368,-7.588,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,321
COO,COTONOU CADJEHOUN,COTONOU,BENIN,6.357,2.384,ABJ,ABIDJAN FELIX HOUPHOUET BOIGNY INTERNATIONAL,ABIDJAN,IVORY COAST,5.26,-3.926,332
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,CR9 CR2
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,32A 319 733 321 320
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,CR9 E95 320 321 319
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,OSL,OSLO GARDERMOEN,OSLO,NORWAY,60.194,11.1,321 738 320
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,TXL,TEGEL,BERLIN,GERMANY,52.559,13.287,320 CR2 321 319 CR9
CPH,KASTRUP,COPENHAGEN,DENMARK,55.618,12.656,YYZ,LESTER B PEARSON INTERNATIONAL,TORONTO,CANADA,43.677,-79.631,763
CTA,CATANIA FONTANAROSSA,CATANIA,ITALY,37.467,15.066,MLA,LUQA,MALTA,MALTA,35.857,14.478,319
CTA,CATANIA FONTANAROSSA,CATANIA,ITALY,37.467,15.066,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95 321
CTU,SHUANGLIU,CHENGDU,CHINA,30.578,103.947,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,330
CWB,AFONSO PENA,CURITIBA,BRAZIL,-25.528,-49.176,LDB,LONDRINA,LONDRINA,BRAZIL,-23.334,-51.13,320
DAR,DAR ES SALAAM,DAR ES SALAAM,TANZANIA,-6.878,39.203,ZNZ,ZANZIBAR,ZANZIBAR,TANZANIA,-6.222,39.225,73W DH8
DBV,DUBROVNIK,DUBROVNIK,CROATIA,42.561,18.268,DUS,DUSSELDORF,DUESSELDORF,GERMANY,51.289,6.767,319
DBV,DUBROVNIK,DUBROVNIK,CROATIA,42.561,18.268,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,319 320 735
DBV,DUBROVNIK,DUBROVNIK,CROATIA,42.561,18.268,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,319 E95 320
DEL,INDIRA GANDHI INTERNATIONAL,DELHI,INDIA,28.566,77.103,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,74H
DEL,INDIRA GANDHI INTERNATIONAL,DELHI,INDIA,28.566,77.103,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,333 346
DEN,DENVER INTERNATIONAL,DENVER,USA,39.858,-104.667,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,744
DFW,DALLAS FORT WORTH INTERNATIONAL,DALLAS-FORT WORTH,USA,32.896,-97.037,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333
DKR,LEOPOLD SEDAR SENGHOR INTERNATIONAL,DAKAR,SENEGAL,14.739,-17.49,BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,333
DLA,DOUALA,DOUALA,CAMEROON,4.006,9.719,BRU,BRUSSELS NATL,BRUSSELS,BELGIUM,50.902,4.499,332 333
DLA,DOUALA,DOUALA,CAMEROON,4.006,9.719,FIH,KINSHASA NDJILI INTERNATIONAL,KINSHASA,ZAIRE,-4.386,15.444,333
DMM,KING FAHD INTERNATIONAL,DAMMAM,SAUDI ARABIA,26.471,49.798,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,73H
DMM,KING FAHD INTERNATIONAL,DAMMAM,SAUDI ARABIA,26.471,49.798,KWI,KUWAIT INTERNATIONAL,KUWAIT,KUWAIT,29.227,47.98,343
DOH,DOHA INTERNATIONAL,DOHA,QATAR,25.261,51.565,BAH,BAHRAIN INTERNATIONAL,BAHRAIN,BAHRAIN,26.271,50.634,333
DOH,DOHA INTERNATIONAL,DOHA,QATAR,25.261,51.565,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,333 343
DOK,DONETSK,DONETSK,RUSSIA,48.073,37.74,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,CR7 CR9
DRS,DRESDEN,DRESDEN,GERMANY,51.133,13.767,FRA,FRANKFURT MAIN,FRANKFURT,GERMANY,50.026,8.543,735 733 32A E90
DRS,DRESDEN,DRESDEN,GERMANY,51.133,13.767,MUC,MUNICH,MUNICH,GERMANY,48.354,11.786,E95
